json,hunt_dir,scale,task,recipe,seq_len,hidden,message_ratio,message_identity_slots,message_slots_inplace,message_pool_remainder,message_keep_local_swa,message_extra_slot_attends,global_layers,n_distractors,calibrated,arch,params,acc,step,recovered_bits,information_flow,bytes_per_input_token,prize_bits
e25_bridge1k_696_pack32_ip_id_h256_select/800/bridge_1k_select_1decoy.json,e25_bridge1k_696_pack32_ip_id_h256_select,bridge_1k,select_1decoy,select_1decoy,696,256,1,True,True,False,False,0,1,,True,e18_local,2260812,0.24462890625,800,0.0,0.0,0.0,64.0
e25_bridge1k_696_pack32_ip_id_h256_select/s8k/bridge_1k_select_1decoy.json,e25_bridge1k_696_pack32_ip_id_h256_select,bridge_1k,select_1decoy,select_1decoy,696,256,1,True,True,False,False,0,1,,True,dense,2260816,1.0,200,63.96150595898557,0.9993985306091495,0.011487339432289075,64.0
e25_bridge1k_696_pack32_ip_id_h256_select/s8k/bridge_1k_select_1decoy.json,e25_bridge1k_696_pack32_ip_id_h256_select,bridge_1k,select_1decoy,select_1decoy,696,256,1,True,True,False,False,0,1,,True,e18,2260813,1.0,350,63.91407239145351,0.9986573811164611,0.011478820472603,64.0
e25_bridge1k_696_pack32_ip_id_h256_select/s8k/bridge_1k_select_1decoy.json,e25_bridge1k_696_pack32_ip_id_h256_select,bridge_1k,select_1decoy,select_1decoy,696,256,1,True,True,False,False,0,1,,True,e21,2277453,0.2412109375,8000,0.0,0.0,0.0,64.0
e25_bridge1k_696_pack32_ip_id_h256_select/s8k/bridge_1k_select_1decoy.json,e25_bridge1k_696_pack32_ip_id_h256_select,bridge_1k,select_1decoy,select_1decoy,696,256,1,True,True,False,False,0,1,,True,e18_local,2260812,0.2412109375,8000,0.0,0.0,0.0,64.0
e25_bridge1k_696_spread_ip_id_h256_select/json/bridge_1k_select_1decoy.json,e25_bridge1k_696_spread_ip_id_h256_select,bridge_1k,select_1decoy,select_1decoy,696,256,1,True,True,False,False,0,1,,False,dense,2260816,0.24658203125,3200,0.0,0.0,0.0,64.0
e25_bridge1k_696_w32_ip_id_h256_select/bridge_1k_select_1decoy.json,e25_bridge1k_696_w32_ip_id_h256_select,bridge_1k,select_1decoy,select_1decoy,696,256,1,True,True,False,False,0,1,,True,dense,2260816,0.9990234375,200,63.86811271255212,0.9979392611336269,0.011470566219926745,64.0
e25_bridge1k_696_w32_ip_id_h256_select/bridge_1k_select_1decoy.json,e25_bridge1k_696_w32_ip_id_h256_select,bridge_1k,select_1decoy,select_1decoy,696,256,1,True,True,False,False,0,1,,True,e18,2260813,0.99853515625,600,63.61524311146756,0.9939881736166806,0.011425151420881385,64.0
e25_bridge1k_696_w32_ip_id_h256_select/bridge_1k_select_1decoy.json,e25_bridge1k_696_w32_ip_id_h256_select,bridge_1k,select_1decoy,select_1decoy,696,256,1,True,True,False,False,0,1,,True,e21,2277453,0.25,800,0.002316774410961575,3.619960017127461e-05,4.1608735829051273e-07,64.0
e25_bridge1k_696_w32_ip_id_h256_select/bridge_1k_select_1decoy.json,e25_bridge1k_696_w32_ip_id_h256_select,bridge_1k,select_1decoy,select_1decoy,696,256,1,True,True,False,False,0,1,,True,e18_local,2260812,0.2470703125,800,0.0,0.0,0.0,64.0
e25_bridge1k_704_ip_id_h256_select/bridge_1k_select_1decoy.json,e25_bridge1k_704_ip_id_h256_select,bridge_1k,select_1decoy,select_1decoy,704,256,1,True,True,False,False,0,1,,True,dense,2260816,1.0,300,63.95183443399743,0.9992474130312099,0.011355084238991021,64.0
e25_bridge1k_704_ip_id_h256_select/bridge_1k_select_1decoy.json,e25_bridge1k_704_ip_id_h256_select,bridge_1k,select_1decoy,select_1decoy,704,256,1,True,True,False,False,0,1,,True,e18,2260813,1.0,350,63.89096600367491,0.9982963438074205,0.011344276634175234,64.0
e25_bridge1k_704_ip_id_h256_select/bridge_1k_select_1decoy.json,e25_bridge1k_704_ip_id_h256_select,bridge_1k,select_1decoy,select_1decoy,704,256,1,True,True,False,False,0,1,,True,e21,2277453,0.2568359375,800,0.0,0.0,0.0,64.0
e25_bridge1k_704_ip_id_h256_select/bridge_1k_select_1decoy.json,e25_bridge1k_704_ip_id_h256_select,bridge_1k,select_1decoy,select_1decoy,704,256,1,True,True,False,False,0,1,,True,e18_local,2260812,0.2568359375,800,0.015263628367913808,0.00023849419324865326,2.710161286916514e-06,64.0
e25_bridge1k_768_ip_id_h256_select/bridge_1k_select_1decoy.json,e25_bridge1k_768_ip_id_h256_select,bridge_1k,select_1decoy,select_1decoy,768,256,1,True,True,False,False,0,1,,True,dense,2260816,1.0,250,63.94928381842153,0.9992075596628364,0.010408412079821213,64.0
e25_bridge1k_768_ip_id_h256_select/bridge_1k_select_1decoy.json,e25_bridge1k_768_ip_id_h256_select,bridge_1k,select_1decoy,select_1decoy,768,256,1,True,True,False,False,0,1,,True,e18,2260813,1.0,350,63.96563846426604,0.9994631010041569,0.0104110739687933,64.0
e25_bridge1k_768_ip_id_h256_select/bridge_1k_select_1decoy.json,e25_bridge1k_768_ip_id_h256_select,bridge_1k,select_1decoy,select_1decoy,768,256,1,True,True,False,False,0,1,,True,e21,2277453,0.255859375,800,0.010825100114446444,0.0001691421892882257,1.7618978050856844e-06,64.0
e25_bridge1k_768_ip_id_h256_select/bridge_1k_select_1decoy.json,e25_bridge1k_768_ip_id_h256_select,bridge_1k,select_1decoy,select_1decoy,768,256,1,True,True,False,False,0,1,,True,e18_local,2260812,0.255859375,800,0.0,0.0,0.0,64.0
e25_bridge1k_ip_id_anchors_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_anchors_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,0,,,True,dense,2260816,1.0,1050,63.982358435187265,0.999724350549801,0.0078103464886703205,64.0
e25_bridge1k_ip_id_anchors_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_anchors_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,0,,,True,e18,2260813,0.24853515625,1050,0.0,0.0,0.0,64.0
e25_bridge1k_ip_id_anchors_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_anchors_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,0,,,True,e21,2277453,0.48095703125,1050,31.904418834025755,0.4985065442816524,0.0038945823772004095,64.0
e25_bridge1k_ip_id_anchors_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_anchors_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,0,,,True,e18_local,2260812,0.25732421875,1050,0.0,0.0,0.0,64.0
e25_bridge1k_ip_id_anchors_select/e18_only_bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_anchors_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,0,,,True,e18,2260813,0.24853515625,800,0.0,0.0,0.0,64.0
e25_bridge1k_ip_id_anchors_select_s8k/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_anchors_select_s8k,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,0,,,True,e18,2260813,1.0,3250,63.96198524238678,0.9994060194122935,0.007807859526658543,64.0
e25_bridge1k_ip_id_anchors_select_s8k/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_anchors_select_s8k,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,0,,,True,e21,2277453,0.392578125,8000,6.476272083590529,0.10119175130610202,0.000790560557078922,64.0
e25_bridge1k_ip_id_anchors_select_s8k/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_anchors_select_s8k,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,0,,,True,e18_local,2260812,0.25732421875,8000,0.0008913822006106167,1.3927846884540886e-05,1.0881130378547567e-07,64.0
e25_bridge1k_ip_id_extrahop_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_extrahop_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,1,,,True,dense,2260816,1.0,200,63.9535419986805,0.9992740937293828,0.007806828857260803,64.0
e25_bridge1k_ip_id_extrahop_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_extrahop_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,1,,,True,e18,2260813,1.0,350,63.919831875452594,0.9987473730539468,0.007802713851983959,64.0
e25_bridge1k_ip_id_extrahop_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_extrahop_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,1,,,True,e21,2277453,0.25732421875,800,0.0,0.0,0.0,64.0
e25_bridge1k_ip_id_extrahop_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_extrahop_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,1,,,True,e18_local,2260812,0.24853515625,800,0.0,0.0,0.0,64.0
e25_bridge1k_ip_id_glob2_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_glob2_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,0,2,,True,dense,2802067,1.0,200,63.94545225187693,0.999147691435577,0.0078058413393404455,64.0
e25_bridge1k_ip_id_glob2_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_glob2_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,0,2,,True,e18,2802064,1.0,750,63.966029063738446,0.9994692041209132,0.0078083531571946346,64.0
e25_bridge1k_ip_id_glob2_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_glob2_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,0,2,,True,e21,2835344,0.25732421875,800,0.0,0.0,0.0,64.0
e25_bridge1k_ip_id_glob2_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_glob2_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,0,2,,True,e18_local,2802062,0.24853515625,800,0.0,0.0,0.0,64.0
e25_bridge1k_ip_id_h256_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_h256_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,,,,,True,dense,2260816,1.0,300,63.9556357248774,0.9993068082012094,0.007807084439071949,64.0
e25_bridge1k_ip_id_h256_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_h256_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,,,,,True,e18,2260813,1.0,350,63.80300012393112,0.9969218769364238,0.007788452163565811,64.0
e25_bridge1k_ip_id_h256_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_h256_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,,,,,True,e21,2277453,0.25732421875,800,0.0,0.0,0.0,64.0
e25_bridge1k_ip_id_h256_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_h256_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,,,,,True,e18_local,2260812,0.24853515625,800,0.0,0.0,0.0,64.0
e25_bridge1k_ip_id_keepswa_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_keepswa_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,True,,,,True,dense,2260816,1.0,200,63.02748497464318,0.9848044527287997,0.0076937847869437475,64.0
e25_bridge1k_ip_id_keepswa_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_keepswa_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,True,,,,True,e18,2260813,1.0,400,63.93574852045019,0.9989960706320342,0.007804656801812767,64.0
e25_bridge1k_ip_id_keepswa_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_keepswa_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,True,,,,True,e21,2277453,0.25830078125,800,0.005786696374769602,9.041713085577503e-05,7.063838348107424e-07,64.0
e25_bridge1k_ip_id_keepswa_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_keepswa_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,True,,,,True,e18_local,2260812,0.24853515625,800,0.0,0.0,0.0,64.0
e25_bridge1k_ip_id_match2_nd1/bridge_1k_recall.json,e25_bridge1k_ip_id_match2_nd1,bridge_1k,recall,recall,1024,128,1,True,True,False,False,0,1,,True,dense,594892,0.9345703125,3200,58.80942635480505,0.9188972867938289,0.007178885053076788,64.0
e25_bridge1k_ip_id_match2_nd1/bridge_1k_recall.json,e25_bridge1k_ip_id_match2_nd1,bridge_1k,recall,recall,1024,128,1,True,True,False,False,0,1,,True,e18,594892,0.2529296875,3200,0.0,0.0,0.0,64.0
e25_bridge1k_ip_id_match2_nd1/bridge_1k_recall.json,e25_bridge1k_ip_id_match2_nd1,bridge_1k,recall,recall,1024,128,1,True,True,False,False,0,1,,True,e21,603212,0.97802734375,3200,61.8056191831064,0.9657127997360375,0.007544631247937793,64.0
e25_bridge1k_ip_id_match2_nd1/bridge_1k_recall.json,e25_bridge1k_ip_id_match2_nd1,bridge_1k,recall,recall,1024,128,1,True,True,False,False,0,1,,True,e18_local,594892,0.2529296875,3200,0.0,0.0,0.0,64.0
e25_bridge1k_ip_id_qside_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_qside_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,0,1,,True,dense,2260816,1.0,250,63.95726107916613,0.9993322043619708,0.007807282846577897,64.0
e25_bridge1k_ip_id_qside_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_qside_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,0,1,,True,e18,2260813,0.75146484375,800,46.76511430390562,0.7307049109985253,0.005708632117175979,64.0
e25_bridge1k_ip_id_qside_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_qside_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,0,1,,True,e21,2277453,0.25732421875,800,0.0,0.0,0.0,64.0
e25_bridge1k_ip_id_qside_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_qside_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,0,1,,True,e18_local,2260812,0.24853515625,800,0.0,0.0,0.0,64.0
e25_bridge1k_ip_id_updatekv_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_updatekv_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,1,,,True,dense,2260816,1.0,250,63.9527220512383,0.9992612820505984,0.0078067287660203,64.0
e25_bridge1k_ip_id_updatekv_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_updatekv_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,1,,,True,e18,2260813,1.0,450,63.80248179509371,0.9969137780483392,0.00778838889100265,64.0
e25_bridge1k_ip_id_updatekv_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_updatekv_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,1,,,True,e21,2277453,0.25732421875,800,0.0,0.0,0.0,64.0
e25_bridge1k_ip_id_updatekv_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_id_updatekv_select,bridge_1k,select_1decoy,select_1decoy,1024,256,1,True,True,False,False,1,,,True,e18_local,2260812,0.24853515625,800,0.0,0.0,0.0,64.0
e25_bridge1k_ip_r16_mean/bridge_1k_far_copy.json,e25_bridge1k_ip_r16_mean,bridge_1k,far_copy,far_copy,1024,256,16,True,True,False,,,,,True,dense,2260816,1.0,250,63.946989647788655,0.9991717132466977,0.007806029009739826,64.0
e25_bridge1k_ip_r16_mean/bridge_1k_far_copy.json,e25_bridge1k_ip_r16_mean,bridge_1k,far_copy,far_copy,1024,256,16,True,True,False,,,,,True,e18,2260813,0.9970703125,2750,63.11545212275902,0.9861789394181096,0.0077045229642039815,64.0
e25_bridge1k_ip_r16_mean/bridge_1k_far_copy.json,e25_bridge1k_ip_r16_mean,bridge_1k,far_copy,far_copy,1024,256,16,True,True,False,,,,,True,e21,2277453,0.912109375,8000,53.818056430486166,0.8409071317263463,0.006569586966612081,64.0
e25_bridge1k_ip_r16_mean/bridge_1k_far_copy.json,e25_bridge1k_ip_r16_mean,bridge_1k,far_copy,far_copy,1024,256,16,True,True,False,,,,,True,e18_local,2260812,0.25927734375,8000,0.0005419134540573895,8.467397719646712e-06,6.615154468473993e-08,64.0
e25_bridge1k_ip_r16_mean/bridge_1k_far_copy_3200.json,e25_bridge1k_ip_r16_mean,bridge_1k,far_copy,far_copy,1024,256,16,True,True,False,,,,,True,dense,2260816,0.947265625,3200,59.9769866465314,0.9371404163520531,0.007321409502750415,64.0
e25_bridge1k_ip_r16_mean/bridge_1k_far_copy_3200.json,e25_bridge1k_ip_r16_mean,bridge_1k,far_copy,far_copy,1024,256,16,True,True,False,,,,,True,e18,2260813,1.0,950,63.95444736372476,0.9992882400581994,0.007806939375454683,64.0
e25_bridge1k_ip_r16_mean/bridge_1k_far_copy_3200.json,e25_bridge1k_ip_r16_mean,bridge_1k,far_copy,far_copy,1024,256,16,True,True,False,,,,,True,e21,2277453,0.6884765625,3200,32.367343847422575,0.5057397476159777,0.003951091778249826,64.0
e25_bridge1k_ip_r16_mean/bridge_1k_far_copy_3200.json,e25_bridge1k_ip_r16_mean,bridge_1k,far_copy,far_copy,1024,256,16,True,True,False,,,,,True,e18_local,2260812,0.25927734375,3200,0.010183948792029893,0.00015912419987546708,1.2431578115270866e-06,64.0
e25_bridge1k_ip_r8_h256_recall/bridge_1k_recall_single.json,e25_bridge1k_ip_r8_h256_recall,bridge_1k,recall_single,recall_single,1024,256,8,True,True,False,,,,,True,dense,2260816,0.99365234375,500,62.90386350123769,0.9828728672068389,0.007678694275053429,64.0
e25_bridge1k_ip_r8_h256_recall/bridge_1k_recall_single.json,e25_bridge1k_ip_r8_h256_recall,bridge_1k,recall_single,recall_single,1024,256,8,True,True,False,,,,,True,e18,2260813,1.0,300,62.60863206337381,0.9782598759902158,0.007642655281173561,64.0
e25_bridge1k_ip_r8_h256_recall/bridge_1k_recall_single.json,e25_bridge1k_ip_r8_h256_recall,bridge_1k,recall_single,recall_single,1024,256,8,True,True,False,,,,,True,e21,2277453,0.96484375,8000,60.35194012625478,0.942999064472731,0.007367180191193211,64.0
e25_bridge1k_ip_r8_h256_recall/bridge_1k_recall_single.json,e25_bridge1k_ip_r8_h256_recall,bridge_1k,recall_single,recall_single,1024,256,8,True,True,False,,,,,True,e18_local,2260812,0.23583984375,8000,0.0,0.0,0.0,64.0
e25_bridge1k_ip_r8_h256_recall/bridge_1k_recall_single_800.json,e25_bridge1k_ip_r8_h256_recall,bridge_1k,recall_single,recall_single,1024,256,8,True,True,False,,,,,True,dense,2260816,0.876953125,3200,56.089968230267274,0.8764057535979262,0.006846919949983798,64.0
e25_bridge1k_ip_r8_h256_recall/bridge_1k_recall_single_800.json,e25_bridge1k_ip_r8_h256_recall,bridge_1k,recall_single,recall_single,1024,256,8,True,True,False,,,,,True,e18,2260813,1.0,300,63.95683143963199,0.9993254912442499,0.007807230400345702,64.0
e25_bridge1k_ip_r8_h256_recall/bridge_1k_recall_single_800.json,e25_bridge1k_ip_r8_h256_recall,bridge_1k,recall_single,recall_single,1024,256,8,True,True,False,,,,,True,e21,2277453,0.490234375,3200,24.35141410438637,0.38049084538103706,0.002972584729539352,64.0
e25_bridge1k_ip_r8_h256_recall/bridge_1k_recall_single_800.json,e25_bridge1k_ip_r8_h256_recall,bridge_1k,recall_single,recall_single,1024,256,8,True,True,False,,,,,True,e18_local,2260812,0.24169921875,3200,0.006438854586841372,0.00010060710291939644,7.859929915577847e-07,64.0
e25_bridge1k_ip_r8_h256_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_r8_h256_select,bridge_1k,select_1decoy,select_1decoy,1024,256,8,True,True,False,,,,,True,dense,2260816,1.0,250,63.95854453060133,0.9993522582906458,0.00780743951789567,64.0
e25_bridge1k_ip_r8_h256_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_r8_h256_select,bridge_1k,select_1decoy,select_1decoy,1024,256,8,True,True,False,,,,,True,e18,2260813,1.0,350,63.85806953305546,0.9977823364539916,0.0077951745035468095,64.0
e25_bridge1k_ip_r8_h256_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_r8_h256_select,bridge_1k,select_1decoy,select_1decoy,1024,256,8,True,True,False,,,,,True,e21,2277453,0.25732421875,800,0.0,0.0,0.0,64.0
e25_bridge1k_ip_r8_h256_select/bridge_1k_select_1decoy.json,e25_bridge1k_ip_r8_h256_select,bridge_1k,select_1decoy,select_1decoy,1024,256,8,True,True,False,,,,,True,e18_local,2260812,0.24853515625,800,0.0,0.0,0.0,64.0
e25_bridge1k_ip_r8_recall/bridge_1k_recall_single.json,e25_bridge1k_ip_r8_recall,bridge_1k,recall_single,recall_single,1024,128,8,True,True,False,,,,,True,dense,594892,0.99951171875,6850,63.726153253766576,0.9957211445901027,0.007779071442110178,64.0
e25_bridge1k_ip_r8_recall/bridge_1k_recall_single.json,e25_bridge1k_ip_r8_recall,bridge_1k,recall_single,recall_single,1024,128,8,True,True,False,,,,,True,e18,594892,0.99462890625,500,62.644651464835576,0.9788226791380559,0.0076470521807660615,64.0
e25_bridge1k_ip_r8_recall/bridge_1k_recall_single.json,e25_bridge1k_ip_r8_recall,bridge_1k,recall_single,recall_single,1024,128,8,True,True,False,,,,,True,e21,603212,0.26806640625,8000,0.00920708733512914,0.00014386073961139282,1.1239120282140064e-06,64.0
e25_bridge1k_ip_r8_recall/bridge_1k_recall_single.json,e25_bridge1k_ip_r8_recall,bridge_1k,recall_single,recall_single,1024,128,8,True,True,False,,,,,True,e18_local,594892,0.24169921875,8000,0.0,0.0,0.0,64.0
e25_bridge1k_ip_r8_recall/bridge_1k_recall_single_800.json,e25_bridge1k_ip_r8_recall,bridge_1k,recall_single,recall_single,1024,128,8,True,True,False,,,,,True,dense,594892,0.9990234375,500,63.80462074332249,0.9969471991144139,0.007788649993081358,64.0
e25_bridge1k_ip_r8_recall/bridge_1k_recall_single_800.json,e25_bridge1k_ip_r8_recall,bridge_1k,recall_single,recall_single,1024,128,8,True,True,False,,,,,True,e18,594892,0.25439453125,800,0.0,0.0,0.0,64.0
e25_bridge1k_ip_r8_recall/bridge_1k_recall_single_800.json,e25_bridge1k_ip_r8_recall,bridge_1k,recall_single,recall_single,1024,128,8,True,True,False,,,,,True,e21,603212,0.4306640625,800,13.33485489660451,0.20835710775944546,0.0016277899043706677,64.0
e25_bridge1k_ip_r8_recall/bridge_1k_recall_single_800.json,e25_bridge1k_ip_r8_recall,bridge_1k,recall_single,recall_single,1024,128,8,True,True,False,,,,,True,e18_local,594892,0.26806640625,800,0.02158983819725136,0.0003373412218320525,2.6354782955629103e-06,64.0
e25_bridge256_chain_k13/bridge_chain_ordered.json,e25_bridge256_chain_k13,bridge,chain_ordered,chain_ordered,256,256,1,True,True,False,,,,,True,dense,2260816,0.9639423076923077,3200,24.12146213973691,0.927748543836035,0.011778057685418413,26.0
e25_bridge256_chain_k13/bridge_chain_ordered.json,e25_bridge256_chain_k13,bridge,chain_ordered,chain_ordered,256,256,1,True,True,False,,,,,True,e18,2260813,0.2620192307692308,3200,0.0004869834235241418,1.8730131674005455e-05,2.3778487476764735e-07,26.0
e25_bridge256_chain_k13/bridge_chain_ordered.json,e25_bridge256_chain_k13,bridge,chain_ordered,chain_ordered,256,256,1,True,True,False,,,,,True,e21,2277453,0.24879807692307693,3200,0.0,0.0,0.0,26.0
e25_bridge256_chain_k13/bridge_chain_ordered.json,e25_bridge256_chain_k13,bridge,chain_ordered,chain_ordered,256,256,1,True,True,False,,,,,True,e18_local,2260812,0.25600961538461536,3200,0.0,0.0,0.0,26.0
e25_bridge256_chain_k13_glob2/bridge_chain_ordered.json,e25_bridge256_chain_k13_glob2,bridge,chain_ordered,chain_ordered,256,256,1,True,True,False,False,0,2,,True,dense,2802067,0.9915865384615384,1800,25.463699276543167,0.9793730490978141,0.012433446912374593,26.0
e25_bridge256_chain_k13_glob2/bridge_chain_ordered.json,e25_bridge256_chain_k13_glob2,bridge,chain_ordered,chain_ordered,256,256,1,True,True,False,False,0,2,,True,e18,2802064,0.4230769230769231,1800,5.562895718916412,0.21395752765063122,0.0027162576752521542,26.0
e25_bridge256_chain_k13_glob2/bridge_chain_ordered.json,e25_bridge256_chain_k13_glob2,bridge,chain_ordered,chain_ordered,256,256,1,True,True,False,False,0,2,,True,e21,2835344,0.9963942307692307,1650,25.84829911804308,0.9941653506939646,0.012621239803731973,26.0
e25_bridge256_chain_k13_glob2/bridge_chain_ordered.json,e25_bridge256_chain_k13_glob2,bridge,chain_ordered,chain_ordered,256,256,1,True,True,False,False,0,2,,True,e18_local,2802062,0.23317307692307693,1800,0.0,0.0,0.0,26.0
e25_bridge256_chain_shuf0_k13_glob2/bridge_chain_shuffled.json,e25_bridge256_chain_shuf0_k13_glob2,bridge,chain_shuffled,chain_shuffled,256,256,1,True,True,False,False,0,2,,True,dense,2802067,0.9927884615384616,700,25.658818194482933,0.9868776228647282,0.01252871982152487,26.0
e25_bridge256_chain_shuf0_k13_glob2/bridge_chain_shuffled.json,e25_bridge256_chain_shuf0_k13_glob2,bridge,chain_shuffled,chain_shuffled,256,256,1,True,True,False,False,0,2,,True,e18,2802064,0.7151442307692307,800,16.369760264119574,0.629606164004599,0.007993047003964636,26.0
e25_bridge256_chain_shuf0_k13_glob2/bridge_chain_shuffled.json,e25_bridge256_chain_shuf0_k13_glob2,bridge,chain_shuffled,chain_shuffled,256,256,1,True,True,False,False,0,2,,True,e21,2835344,0.71875,800,16.59600206546839,0.6383077717487843,0.008103516633529487,26.0
e25_bridge256_chain_shuf0_k13_glob2/bridge_chain_shuffled.json,e25_bridge256_chain_shuf0_k13_glob2,bridge,chain_shuffled,chain_shuffled,256,256,1,True,True,False,False,0,2,,True,e18_local,2802062,0.22115384615384615,800,0.0,0.0,0.0,26.0
e25_bridge256_chain_shuf1_k13_glob2/bridge_chain.json,e25_bridge256_chain_shuf1_k13_glob2,bridge,chain,chain,256,256,1,True,True,False,False,0,2,,True,dense,2802067,0.8641826923076923,3200,21.5437647567651,0.8286063367986577,0.010519416385139209,26.0
e25_bridge256_chain_shuf1_k13_glob2/bridge_chain.json,e25_bridge256_chain_shuf1_k13_glob2,bridge,chain,chain,256,256,1,True,True,False,False,0,2,,True,e18,2802064,0.9903846153846154,2450,25.442862073542944,0.9785716182131902,0.01242327249684714,26.0
e25_bridge256_chain_shuf1_k13_glob2/bridge_chain.json,e25_bridge256_chain_shuf1_k13_glob2,bridge,chain,chain,256,256,1,True,True,False,False,0,2,,True,e21,2835344,0.46033653846153844,3200,6.2843278548251185,0.2417049174932738,0.0030685194603638274,26.0
e25_bridge256_chain_shuf1_k13_glob2/bridge_chain.json,e25_bridge256_chain_shuf1_k13_glob2,bridge,chain,chain,256,256,1,True,True,False,False,0,2,,True,e18_local,2802062,0.24759615384615385,3200,0.0,0.0,0.0,26.0
e25_bridge256_chain_shuf1_k13_glob2_extrahop/bridge_chain.json,e25_bridge256_chain_shuf1_k13_glob2_extrahop,bridge,chain,chain,256,256,1,True,True,False,False,1,2,,True,dense,2802067,0.9375,3200,23.917125682637163,0.9198894493321985,0.011678284024725177,26.0
e25_bridge256_chain_shuf1_k13_glob2_extrahop/bridge_chain.json,e25_bridge256_chain_shuf1_k13_glob2_extrahop,bridge,chain,chain,256,256,1,True,True,False,False,1,2,,True,e18,2802064,0.47115384615384615,3200,9.751947314903395,0.3750748967270537,0.0047616930248551735,26.0
